name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
washington dc city,2022-03-15T10:00:00,10.2,10.2,1.6,55.02,0,0,,0,0,13,7.5,136,1025.7,79.3,16,179,0.6,2,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
washington dc city,2022-03-15T11:00:00,13.1,13.1,1.6,45.71,0,0,,0,0,14.4,11.9,187,1025.4,79.3,16,312,1.1,3,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
washington dc city,2022-03-15T12:00:00,15.3,15.3,1.6,39.6,0,0,,0,0,8.6,14,177,1024.8,79.3,16,291,1,3,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
washington dc city,2022-03-15T13:00:00,18,18,2.1,34.39,0,0,,0,0,12.2,14,184,1024.2,44.6,16,502,1.8,5,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
washington dc city,2022-03-15T14:00:00,20,20,1,28.09,0,0,,0,0,13,11,175,1022.9,45.6,16,778,2.8,8,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
washington dc city,2022-03-15T15:00:00,21.1,21.1,0.5,25.4,0,0,,0,0,25.6,13,173,1021.7,45.6,16,687,2.5,7,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
washington dc city,2022-03-15T16:00:00,21.7,21.7,-0.1,23.5,0,0,,0,0,29.2,14.5,175,1021,44.6,16,511,1.8,5,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
washington dc city,2022-03-15T17:00:00,19.5,19.5,0.5,27.99,0,0,,0,0,30.6,24.6,174,1020,44.6,16,327,1.2,3,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
washington dc city,2022-03-15T18:00:00,19,19,0.9,29.67,0,0,,0,0,21.6,16.4,192,1020,79.3,16,57,0.2,1,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
washington dc city,2022-03-15T19:00:00,17.9,17.9,0.9,31.88,0,0,,0,0,20.9,12.7,191,1020.4,79.3,16,26,0.1,0,10,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
washington dc city,2022-03-15T20:00:00,15.8,15.8,1.4,37.93,0,0,,0,0,10.8,10.8,192,1020.4,79.3,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington dc city,2022-03-15T21:00:00,14.4,14.4,2,43.15,0,0,,0,0,10.4,14.1,184,1020.2,44.6,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington dc city,2022-03-15T22:00:00,13.3,13.3,1.5,44.51,0,0,,0,0,4.3,10.8,186,1020.8,44.6,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
washington dc city,2022-03-15T23:00:00,12.8,12.8,1.5,46.38,0,0,,0,0,5.4,5.5,26,1021.1,44.6,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
